Id,postScore,views,answers,comments,totalTagCount,maxTagCount,numTags,ownerRep
"31729818","0","10","0","0","1848543","960372","5","1"
"32672853","0","3","0","0","10445","7903","2","1"
"32394740","0","48","1","0","890216","871812","5","1"
"32638893","0","94","2","11","607801","407384","4","399"
"30298094","0","62","1","7","1154716","871812","3","608"
"32679992","2","50","2","0","381956","198876","3","9"
"30418443","29","24741","6","2","842160","750572","2","148"
"31429398","0","29","0","3","889046","871812","2","820"
"30836587","0","296","1","3","16153","12052","4","754"
"31947150","1","28","0","3","1022673","675365","2","252"
"30024495","1","16","1","3","9886","8122","2","65"
"31782247","0","39","0","2","470061","407384","5","1899"
"30773181","0","43","3","6","960372","960372","1","365"
"31850167","2","47","2","7","498174","272969","3","19"
"31589787","1","54","1","2","1203068","831061","3","54"
"32338473","0","42","0","0","1092898","871812","5","1"
"31926792","0","81","1","3","1088507","982794","3","414"
"32023775","-1","42","2","4","2005467","982794","3","3"
"32318115","0","23","0","0","12509","10430","3","23"
"31666412","0","87","1","5","13623","8345","2","674"
"30268773","2","563","1","0","3161","1747","2","974"
"31495855","1","42","1","2","1126944","960372","4","77"
"30479736","0","37","1","4","1114588","871812","4","933"
"30491618","0","32","1","0","3209","1690","4","6"
"31172667","0","21","1","1","260819","223900","3","174"
"31578766","2","88","2","6","962039","960372","4","1148"
"30038778","0","38","0","8","1115906","982794","2","29"
"32092888","0","59","0","0","2496617","982794","5","426"
"30531343","0","10","0","0","1119","1119","1","1"
"32531659","1","41","2","1","1037358","960372","2","6"
"30984183","4","41","1","1","908284","871812","2","42"
"30898215","1","39","1","1","270461","147176","3","6"
"31659567","3","145","0","3","1539127","982794","4","21859"
"31882412","0","42","3","1","915074","474012","4","1368"
"32077783","0","49","2","3","676292","675365","2","152"
"32600315","1","65","2","1","1001801","982794","5","11"
"31365596","3","96","1","0","821532","474012","3","3454"
"31856275","-1","29","1","3","1813855","982794","2","16"
"31737898","0","33","0","0","26141","24717","2","95"
"31720586","0","33","2","2","895586","871812","2","322"
"30611881","1","40","1","0","183692","147176","3","31"
"31058120","0","23","1","4","831061","831061","1","402"
"32592678","2","29","1","3","1456806","982794","2","48"
"31480143","3","400","1","0","352206","347308","3","223"
"31741442","3","191","1","0","601","531","2","5465"
"32369833","-2","47","2","3","1133328","831061","2","11"
"31949731","0","57","1","14","409260","407384","3","45"
"30766070","1","23","1","0","397475","223900","4","6"
"31921101","3","47","1","0","1122","1114","2","7181"
"32390689","1","46","1","1","52874","45736","3","6"
"30393768","3","54","3","1","541342","474012","3","59"
"31284022","0","53","1","0","226799","220865","2","3"
"31705060","-2","34","2","6","2112113","831061","4","11"
"30175317","-1","75","1","2","35381","34829","2","35"
"32593428","0","23","1","0","477108","407384","5","15"
"31367617","-1","315","1","0","759112","750572","2","3"
"31139408","0","77","2","0","815779","750572","3","68"
"31788655","1","17","2","0","149463","112172","4","1068"
"31607210","0","76","0","0","872735","871812","3","4"
"31125153","0","81","1","0","921153","871812","4","433"
"30458880","0","40","2","2","357037","223900","4","181"
"32579173","0","62","1","9","1022905","871812","4","5"
"31727187","0","50","2","3","776859","750572","3","186"
"31866136","0","194","1","0","92808","92505","2","17"
"29991078","5","1030","1","2","985134","982794","3","7842"
"30879446","4","222","3","2","672547","495141","4","1204"
"32757847","0","6","1","0","764502","750572","2","1"
"32515947","3","61","0","0","763812","675365","4","333"
"31528693","0","116","1","2","159522","125704","5","1739"
"30055340","-1","35","1","2","484952","302267","3","438"
"30077467","0","25","0","4","992069","871812","3","4116"
"30397861","2","43","1","0","872571","871812","2","63"
"30638018","0","35","1","5","547534","495141","3","11"
"32418097","0","38","0","0","1332903","982794","4","73"
"30999895","0","82","1","4","280","280","1","18"
"31626543","0","42","1","0","147445","147125","2","11"
"31606174","-1","54","3","3","1067659","871812","3","11"
"31754595","0","22","0","2","53193","53193","1","52"
"30415474","1","58","1","4","756182","750572","4","11"
"30717806","3","65","2","0","158712","147176","3","26"
"30152154","20","5215","2","1","52744","48671","2","1153"
"32269676","1","36","1","2","18030","17459","2","3765"
"32320247","2","124","1","26","1188800","831061","2","235"
"32741285","0","22","0","4","1008137","960372","5","80"
"32173426","0","23","0","0","11604","6126","2","56"
"32290045","0","663","2","12","1763908","960372","5","380"
"31204941","1","88","2","4","1049901","982794","4","172"
"30336393","0","44","1","2","38284","33175","4","8"
"30962477","1","72","2","0","1341","1341","1","6115"
"30621556","1","62","1","0","838530","750572","3","98"
"32094345","1","67","1","2","921716","871812","4","58"
"31446134","1","56","1","0","534944","244979","4","219"
"32270712","0","13","1","0","874813","831061","4","17"
"32071182","0","25","1","0","133429","133112","2","202"
"32771066","-8","53","1","6","1662888","982794","3","23"
"31662361","0","17","3","3","1658159","982794","2","40"
"32658254","0","59","0","10","835811","831061","2","37"
"30737139","2","53","1","0","42825","25780","3","14521"
"32868916","0","12","1","5","88720","35056","4","2575"
"31463867","1","272","2","2","125324","112172","4","32"
"30935633","1","163","1","0","71009","39199","3","485"
"31561717","5","344","1","0","1553444","675365","5","145"
"31331722","0","32","0","0","983017","982794","2","166"
"32670422","2","51","2","0","884720","871812","2","28"
"31574186","1","74","1","5","752913","750572","3","486"
"32044338","0","26","1","0","517625","495141","3","74"
"30009847","0","539","1","0","963220","960372","2","2069"
"32298120","0","9","2","0","204140","125704","2","335"
"32321283","1","13","0","0","280753","220865","3","8"
"31219196","0","40","0","0","1340413","750572","4","9"
"31868443","0","37","2","2","167590","147176","2","1"
"31672036","1","138","1","0","838054","831061","3","189"
"32353271","0","47","1","1","832833","474012","4","1"
"32616591","1","33","1","2","2219683","982794","5","94"
"31639198","0","97","2","3","38292","38292","1","50165"
"30329792","1","50","1","4","204140","125704","2","6"
"31254241","0","150","0","0","1012124","960372","4","6"
"30604994","0","10","0","0","79985","35681","4","61"
"30899251","0","40","0","0","486649","385333","4","11"
"31946488","0","35","1","4","41543","39977","2","1"
"32595735","1","41","1","2","1019407","960372","4","760"
"32624492","0","19","3","2","156046","147176","2","238"
"30725956","1","42","1","1","1002882","831061","3","10"
"31327472","2","58","1","0","832004","831061","2","1062"
"30848117","0","23","1","0","750572","750572","1","137"
"31287678","0","24","0","0","132538","64796","3","604"
"31737003","0","33","1","0","880451","871812","3","1"
"30222651","2","41","1","1","109497","59436","4","4092"
"32735246","1","36","0","6","49288","44978","3","181"
"30099354","0","130","0","3","425079","407384","3","1"
"31405402","0","31","1","0","1675","1675","1","605"
"32122584","0","55","1","0","1475590","982794","5","8713"
"31772606","0","167","1","1","850128","831061","4","1291"
"32324318","-1","19","1","3","760206","750572","2","12"
"32675432","0","48","1","0","897801","871812","3","137"
"31017763","0","32","2","0","9156","7730","3","1727"
"31720023","3","278","2","7","1365778","982794","5","21"
"31215321","1","72","1","3","3916","3916","1","8"
"30623569","0","41","4","0","88199","81215","3","74"
"32268941","2","49","1","4","1710944","960372","2","155"
"30492566","2","61","1","0","1127715","982794","3","31"
"31007753","1","183","1","0","64357","39977","3","6"
"32505125","0","26","0","0","16438","16386","2","48"
"30108382","0","39","1","0","837797","831061","2","2515"
"31000308","5","70","1","2","132674","106909","4","737"
"30369269","0","57","0","0","1382900","982794","5","11"
"32843942","0","23","1","0","405804","272969","4","2534"
"32472301","1","26","1","2","62419","62419","1","250"
"31439869","2","36","0","0","273102","272969","3","13571"
"32833932","0","16","0","4","357739","357739","1","23"
"30628006","0","63","0","4","703917","495141","3","1139"
"32062295","0","48","3","0","2479479","982794","4","25"
"30374842","3","47","2","1","25494","25494","1","6521"
"32409954","0","41","3","1","960372","960372","1","78"
"31392859","1","31","1","3","660006","357739","2","1635"
"31946443","0","46","0","4","1013613","982794","3","1154"
"31441741","1","63","2","2","452362","407384","2","13"
"30640549","0","107","1","2","1055536","982794","4","1"
"31438226","2","40","0","0","495163","495141","2","4010"
"31450769","1","95","1","0","1096746","871812","4","80"
"31915016","0","91","2","2","1943559","982794","4","34"
"30043977","0","26","1","1","104923","98653","3","17"
"31778915","1","110","1","0","78669","75582","3","37"
"30155392","2","36","1","0","821320","474012","2","982"
"32399944","-2","29","1","1","943233","831061","2","34"
"30450468","2","197","2","0","49511","36472","4","22556"
"31185291","2","88","0","6","1042727","960372","5","1385"
"30958871","0","45","0","2","325319","133970","4","11"
"30399528","0","30","1","2","45309","27850","2","340"
"31789586","-1","39","1","0","778636","750572","4","16"
"31559465","2","39","1","9","660006","357739","2","95"
"30633579","3","113","2","0","398770","385333","3","16"
"30884456","0","39","1","2","123083","113858","3","1"
"31074537","0","41","2","2","1013134","960372","4","5377"
"30926554","0","79","1","0","9847","9847","1","48"
"31005881","0","240","1","0","17722","12588","3","383"
"31884757","0","21","1","0","1718746","960372","3","3"
"31293987","0","60","3","7","1007597","960372","4","20"
"31510583","1","71","4","4","1240009","385333","5","198"
"32577482","1","68","0","3","878518","831061","5","635"
"32284696","-3","87","2","8","1698937","871812","4","3850"
"32302008","0","27","2","2","1792129","982794","3","11"
"32500645","0","28","0","2","1003304","982794","3","33"
"30783523","2","87","2","1","852208","831061","3","13"
"31347778","1","20","1","0","1188800","831061","2","6"
"31034786","0","29","1","4","89881","78436","2","7"
"30470531","0","27","1","0","4207","1844","3","3"
"31787196","0","92","0","1","524034","495141","3","3230"
"30073904","0","60","0","0","392017","385333","4","1"
"32431989","0","17","1","0","11782","6101","2","26"
"31769884","0","41","1","0","701280","357739","5","616"
"32212814","0","38","2","0","85424","78436","4","1"
"30702985","0","81","0","19","9847","9847","1","298"
"32733056","0","7","0","0","69433","62419","2","131"
"32715744","1","34","1","0","985926","960372","5","1964"
"30975104","1","40","1","5","275862","198876","2","11"
"30268997","0","116","1","2","32620","23706","3","190"
"32432350","3","26","1","1","75320","62419","4","16"
"32449662","0","26","1","3","532763","495141","3","44"
"32263511","1","28","1","1","939403","871812","5","8355"
"32246199","0","51","2","6","30379","27046","2","27"
"30620157","0","32","2","1","871243","831061","2","27"
"32015674","1","38","0","4","576553","495141","5","25"
"32535673","-3","53","2","3","974767","960372","3","19"
"32349522","0","6","0","0","48724","33889","4","1"
"32311311","1","12","1","0","48671","48671","1","188"
"30748870","0","78","0","5","3082","3082","1","182"
"30000107","0","300","0","9","1100710","960372","5","20"
"31178421","4","153","1","3","2691315","982794","5","542"
"31339915","1","28","1","0","107419","98653","3","468"
"30321898","1","78","0","3","40636","23916","3","87"
"30253978","0","178","1","0","861074","831061","5","3"
"31617982","-2","31","1","3","1188800","831061","2","501"
"32779116","0","16","0","0","488626","385333","4","161"
"31188431","1","91","3","2","750572","750572","1","73"
"30276531","-3","20","1","3","377940","357739","2","9"
"31335478","0","34","0","0","831262","831061","2","8"
"31673359","5","252","2","8","54189","27436","3","1752"
"31504649","1","60","1","1","837856","831061","2","53"
"30086404","8","48","1","3","113858","113858","1","2701"
"32153650","1","28","2","1","832707","831061","3","148"
"31436729","0","50","1","2","333048","302267","4","51"
"30726016","1","48","0","1","82015","62419","4","18"
"31574006","2","64","0","9","872285","871812","2","14"
"31697744","0","39","2","5","564308","302267","4","3"
"31288279","0","128","0","4","114215","113858","3","1"
"32078513","-1","42","2","0","367880","347308","4","634"
"30861218","0","66","1","0","36","36","1","5"
"31661912","0","43","1","1","179132","78436","5","85"
"30182256","0","553","2","0","1100000","982794","3","26"
"32698045","3","110","5","3","407647","407384","2","96"
"32362766","1","65","1","2","109448","63504","4","4123"
"31648301","1","34","0","0","27046","27046","1","309"
"30116471","0","210","0","5","1068777","871812","3","315"
"31076174","2","37","1","4","499751","495141","3","13"
"32249456","8","75","3","2","1138709","982794","2","1276"
"31910662","-2","41","1","7","862205","831061","4","24"
"30350920","1","69","2","0","1538021","982794","3","2250"
"30612468","0","56","1","0","92535","92505","3","8"
"31778096","1","36","2","0","1115906","982794","2","1379"
"32416646","0","57","1","0","529874","495141","5","97"
"31514776","0","56","1","3","1120294","982794","3","44"
"30410150","0","38","1","0","779966","750572","5","13"
"32515518","0","23","0","0","30366","23706","3","124"
"31026731","0","46","1","1","226728","147176","3","6"
"32515375","1","41","2","1","765926","750572","2","6"
"31026874","0","30","2","0","750572","750572","1","3"
"30470648","0","40","1","0","120701","109869","2","1"
"30627144","0","13","0","0","764502","750572","2","6"
"32356652","-1","56","1","0","505351","495141","3","351"
"29999288","0","19","0","0","1127327","871812","4","1351"
"30194281","14","135","2","6","113858","113858","1","757"
"31137442","0","144","2","6","605951","474012","4","24"
"32068260","0","33","2","0","957113","831061","3","324"
"31586031","0","143","2","0","94705","63504","4","1180"
"30005574","0","23","0","0","357739","357739","1","12"
"32644463","0","12","1","0","991010","960372","3","3"
"32538741","-1","29","1","0","74187","62651","2","10"
"32513603","2","34","1","1","25127","25039","4","710"
"30304992","0","210","4","1","529977","474012","3","561"
"32652930","0","37","1","4","348218","302267","2","22"
"32024931","1","48","1","1","1149377","675365","2","8"
"32057062","0","35","1","0","1156330","871812","3","315"
"31136563","0","23","0","0","47189","23706","4","316"
"31151382","0","51","1","0","470235","407384","3","792"
"31085600","-1","63","1","6","236698","198876","3","9"
"30284763","0","126","1","0","541736","495141","4","1130"
"32607895","1","104","2","0","25238","19804","5","15"
"31173131","0","34","1","1","796152","750572","4","90"
"30267451","2","96","1","3","67013","28200","4","28"
"32676594","1","25","2","0","2620895","982794","4","22"
"31786311","-2","64","2","4","793886","750572","2","134"
"32640026","4","35","1","0","1706500","831061","4","26"
"32622714","0","49","2","0","121869","113858","3","1148"
"31074402","0","33","1","3","971908","960372","2","50"
"31895986","0","34","1","0","1662800","982794","4","1"
"31280327","2","85","1","0","245773","131172","3","482"
"31297639","0","41","1","4","1586945","831061","5","32"
"30919237","0","9","1","0","45143","45143","1","62"
"31812892","0","119","2","0","192902","147125","5","1"
"32484861","-1","25","1","2","95587","91235","2","3"
"30470505","0","40","2","0","268339","198876","3","775"
"31105311","1","47","2","0","1735088","960372","4","801"
"31053469","0","26","1","2","1625599","982794","4","657"
"31695972","-1","12","1","0","244979","244979","1","43"
"31036157","0","133","1","7","179948","78436","5","17"
"30102531","2","64","1","12","1925241","982794","4","18"
"32678632","2","91","1","5","755197","750572","4","33794"
"30724101","0","12","0","0","134871","133112","3","64"
"30119843","0","29","0","2","1211","1211","1","3"
"30134662","0","86","1","2","399797","223900","5","168"
"31343633","0","22","0","1","1042350","831061","5","46"
"32528422","0","38","0","1","3772","3284","3","2182"
"30519948","2","56","0","0","794193","750572","5","841"
"32631997","0","8","0","0","357","183","2","698"
"30563025","0","33","0","0","7992","7992","1","1"
"30879266","0","47","1","2","961362","960372","2","105"
"30461222","1","110","1","1","115361","112172","3","35"
"29990898","-4","44","2","5","874716","831061","3","1"
"31012055","0","100","1","1","161276","120944","4","156"
"31900423","0","16","1","0","13058","12419","2","61"
"31191322","0","19","1","0","1120324","982794","4","860"
"30792064","0","32","1","1","215189","198876","5","187"
"30915098","1","50","1","0","13412","13208","2","348"
"30897786","1","38","2","4","405645","223900","5","83"
"32350598","0","21","1","1","987701","982794","3","408"
"31444039","0","55","0","3","203230","198876","3","1"
"32244876","1","27","1","0","433399","407384","3","142"
"30756232","1","34","0","4","51538","24546","3","11"
"32369118","1","60","2","0","96958","43678","4","378"
"32386430","-2","25","1","1","2218","1631","3","1"
"30170494","3","121","1","0","67502","43678","3","37"
"31536668","1","22","0","1","960372","960372","1","805"
"30759933","0","97","2","8","1018574","871812","4","341"
"30865655","1","37","1","3","666846","495141","3","76"
"31039606","0","19","2","2","347308","347308","1","3"
"30212472","-1","16","2","0","1051960","960372","2","1"
"30138363","0","205","1","0","677352","675365","3","136"
"32355773","1","33","2","0","115755","113858","2","376"
"31826832","0","25","0","0","81215","81215","1","4"
"31376328","1","30","2","2","602050","495141","2","131"
"31609695","-1","31","1","2","527614","495141","2","3"
"31844144","0","89","2","0","161639","87096","5","32"
"31197061","1","26","1","0","225782","223900","3","8"
"30414415","1","72","2","3","91235","91235","1","130"
"31238724","0","51","0","0","1144781","871812","2","51"
"30032169","2","35","1","0","149747","147125","2","496"
"31777532","0","52","1","1","1658159","982794","2","156"
"31767791","3","70","2","2","349888","347308","2","44"
"32644291","0","61","3","0","14072","9634","3","138"
"32523593","3","284","0","2","766050","750572","3","53"
"30888128","0","38","1","4","895753","750572","3","50"
"32670414","0","36","0","0","16475","12981","5","30"
"31022045","0","35","0","0","67439","43678","2","107"
"32389676","0","68","1","2","873324","871812","2","29"
"31777217","6","44","1","2","245030","131172","2","1218"
"31804376","1","74","2","4","1745013","831061","4","39"
"30422805","0","51","2","0","277928","223900","2","210"
"32684669","0","18","1","0","133269","133112","2","103"
"30005010","0","131","1","0","986124","960372","4","17"
"31312209","0","44","3","0","103230","59436","4","33"
"31837964","0","24","1","2","1710944","960372","2","5848"
"31938293","0","42","2","2","133112","133112","1","464"
"31062108","0","454","3","2","502521","385333","5","75"
"31026559","0","45","1","0","62918","33889","2","254"
"32367031","0","40","1","0","1145","1145","1","3"
"30734174","1","56","4","0","516057","495141","2","194"
"31039629","3","222","1","3","1019696","982794","4","63"
"31824379","0","204","1","3","1804493","982794","5","3"
"30937013","1","27","1","0","960372","960372","1","40"
"32364561","1","48","1","1","1977585","982794","5","8"
"30278277","1","33","1","1","1305073","831061","2","86"
"31393331","0","15","0","2","12672","11524","2","97"
"30060862","0","124","1","11","554771","495141","4","1"
"30872001","0","251","1","0","10863","5937","5","1460"
"32024676","0","97","3","0","939243","831061","3","26"
"32034755","0","27","2","2","126493","125704","2","6"
"32437210","2","100","3","1","2620895","982794","4","25"
"31635795","0","24","3","1","750572","750572","1","11"
"32861119","4","42","3","2","449443","302267","2","43"
"30560881","0","18","1","0","788578","750572","3","21"
"30432380","1","70","1","0","6369","4067","5","73"
"30482052","3","209","1","0","909275","831061","4","453"
"32857126","0","150","1","2","250396","244979","3","1"
"30977159","2","58","0","4","1045307","871812","3","59"
"30545690","0","151","2","5","238856","220865","5","1354"
"30810484","-2","192","1","3","892772","871812","3","54"
"30908503","0","53","1","4","55967","54119","2","117"
"32215702","-4","61","2","8","179391","131172","2","1579"
"31140788","-2","24","1","0","202522","131675","3","314"
"31400985","2","81","1","2","7324","4459","5","755"
"31009662","0","63","3","0","3399","3399","1","1411"
"30383014","1","31","0","0","120302","112172","4","643"
"29991691","-2","18","1","1","194713","112172","5","21"
"31531158","0","88","0","0","61153","61153","1","83"
"30020101","1","78","1","2","39814","22273","5","166"
"30035375","5","107","1","0","7336","7336","1","982"
"31778053","0","22","0","2","67939","34829","2","24"
"31854346","1","24","1","4","20415","13535","3","493"
"30673693","4","68","3","3","1808608","982794","4","187"
"31110306","0","47","1","1","120150","113858","2","188"
"31996166","0","33","1","1","78241","63504","5","192"
"31657704","0","25","0","0","402628","357739","3","10"
"32207627","1","19","1","1","1051960","960372","2","352"
"32190315","0","28","1","0","371354","223900","3","76"
"31250105","0","10","0","2","98653","98653","1","23"
"31862936","0","31","1","0","905968","750572","5","49"
"32483015","3","152","0","3","754291","750572","2","16"
"30451149","0","77","2","0","551841","495141","5","325"
"32099867","0","44","1","1","1068191","831061","3","8"
"30913100","0","44","0","0","648008","495141","4","18"
"30643792","5","60","1","0","1037436","960372","5","88"
"30076574","-1","100","1","0","1025022","960372","5","12"
"31668819","-1","115","1","0","851109","750572","4","108"
"31738411","2","61","2","2","970729","960372","2","4841"
"31755723","0","31","1","2","602127","407384","3","10"
"30666056","0","12","0","2","116542","87096","2","320"
"31796888","1","97","2","8","226884","223900","2","97"
"32589275","0","21","1","0","779","779","1","139"
"30867421","2","32","1","8","999635","960372","3","5094"
"31513325","0","53","2","0","1025476","982794","5","776"
"32260422","1","71","2","0","265962","198876","5","17961"
"31393348","0","34","1","5","514497","474012","4","25"
"31161063","1","68","1","0","32790","20800","5","113"
"30569039","2","72","1","5","864950","831061","2","1743"
"30449626","1","88","3","1","500769","495141","3","13"
"32800704","0","19","0","2","4842","3936","4","130"
"31218017","0","87","0","1","77192","75582","2","1574"
"32672037","0","16","1","0","455214","385333","4","312"
"30245851","2","230","1","2","976214","960372","4","45"
"32164879","0","121","0","4","908326","495141","4","325"
"30605624","0","62","2","5","981781","960372","4","5"
"31761339","0","93","1","1","36356","19463","5","343"
"31310586","0","56","0","0","205","205","1","151"
"32396128","1","19","0","1","3774","2554","4","76"
"31527580","-1","51","1","2","921329","871812","3","320"
"32024659","0","48","1","0","891485","871812","4","3"
"30871935","0","43","3","3","1005510","982794","2","372"
"31760303","1","27","2","0","1016748","960372","2","15"
"30268181","0","78","2","0","26988","25039","2","3070"
"31936670","0","77","1","0","32546","16686","3","639"
"32201464","1","22","3","1","52689","34829","4","16"
"31332916","1","62","0","0","757646","750572","4","11"
"32340210","0","54","5","2","147125","147125","1","12"
"30939200","1","60","2","5","1138709","982794","2","894"
"32642691","0","30","1","3","912276","831061","2","1"
"32195433","0","5","0","0","22137","16065","3","4396"
"32203462","82","5444","2","8","960788","960372","3","1533"
"31353700","0","34","0","1","831061","831061","1","116"
"32493626","0","19","1","8","50094","43285","2","124"
"30576965","1","38","1","0","73202","62419","3","153"
"32336987","0","18","1","1","1002882","831061","3","42"
"30065336","0","25","0","0","48423","37476","4","1"
"32134308","0","37","2","0","303033","302267","2","3"
"31683804","1","44","0","0","270338","223900","5","48"
"31067409","0","89","1","0","61577","58454","2","346"
"30599593","0","113","1","0","21903","19716","4","6"
"30808131","0","91","1","0","1236016","871812","3","1"
"31585204","0","50","1","2","322681","302267","2","3"
"31974961","0","30","0","0","52484","32913","4","846"
"32445826","0","71","0","0","133333","106909","3","184"
"30540197","0","103","1","1","963542","831061","3","137"
"31373783","1","46","1","0","498871","495141","4","327"
"31752394","0","42","1","5","772455","750572","2","1"
"32540613","-2","45","1","0","41135","34829","2","1"
"32844288","0","22","1","0","403614","385333","5","13"
"31105849","2","32","1","0","969656","960372","2","35"
"30829425","0","49","2","0","118717","78436","5","48"
"31179726","0","16","0","0","163534","133970","5","20"
"32639883","1","63","3","0","434820","407384","2","7985"
"31770771","0","29","1","0","547521","407384","4","8"
"32048838","-1","39","2","1","384789","223900","3","1211"
"32729097","-1","53","2","5","392339","385333","3","1430"
"30046779","0","41","0","0","892322","831061","3","26"
"30707387","9","260","2","14","1027892","960372","4","143938"
"32444183","1","43","1","1","1506426","831061","2","6"
"30938321","1","51","2","0","223900","223900","1","33"
"30150102","1","101","1","1","758917","750572","2","318"
"32053275","1","14","0","1","56547","49431","2","7"
"31315996","0","22","0","0","115490","112172","3","1"
"32618927","0","36","0","2","45353","36990","3","11"
"31099938","0","143","1","4","826562","474012","3","578"
"32258816","0","23","0","0","999853","982794","3","188"
"30511687","0","91","0","6","130654","120944","4","1622"
"31946451","0","47","1","5","861933","831061","3","4"
"31611733","0","16","1","0","926411","871812","5","3365"
"32171812","3","59","1","3","445176","407384","4","18"
"31987765","0","32","1","0","86306","56886","5","18"
"30258400","0","109","2","6","939504","750572","5","13"
"32055685","1","87","1","4","55961","54191","2","163"
"32832420","0","21","1","2","619588","495141","4","72"
"30075289","0","57","0","1","1048264","982794","4","46"
"32831484","0","24","2","0","715756","675365","3","3"
"30614074","0","26","0","1","113701","112172","3","677"
"32561569","0","33","2","0","371025","223900","2","206"
"30143209","0","49","1","0","1061230","982794","2","44"
"32040686","1","53","2","2","986976","831061","2","115"
"31480607","2","228","2","0","464941","385333","5","31"
"32129562","-1","44","1","1","996034","960372","3","101"
"32163445","-1","40","2","6","971745","960372","3","66"
"30975659","0","26","0","0","967707","960372","2","1"
"32076641","0","34","2","1","690032","675365","3","23"
"31959962","0","45","1","0","1027083","960372","5","1"
"31104913","0","27","1","3","879470","474012","4","8"
"32593534","1","16","1","2","1116764","982794","2","1880"
"30221523","1","127","1","4","871812","871812","1","11"
"30047715","1","68","1","6","449736","302267","4","23"
"32198782","1","17","1","0","1292563","831061","5","754"
"31605015","0","84","1","0","53959","53193","2","37"
"31049602","1","45","1","3","821320","474012","2","1275"
"30841121","0","34","1","5","452362","407384","2","7"
"32841537","0","33","0","5","124447","106909","3","387"
"30707596","-3","65","2","5","831061","831061","1","70"
"30112498","0","34","0","1","104690","81215","4","7"
"30836684","1","63","3","0","909263","871812","3","1443"
"30608853","2","142","2","4","433629","407384","4","1247"
"30819372","-1","47","1","2","385333","385333","1","30"
"30000158","0","114","2","3","1194425","831061","3","6"
"32305978","2","67","1","0","637372","385333","3","57"
"32097497","0","22","0","0","132539","112172","5","126"
"30641439","2","172","3","0","694739","385333","5","973"
"31561938","0","41","0","0","964668","960372","2","62"
"32830339","2","89","2","19","975976","960372","5","4233"
"32327727","-1","29","1","2","12006","11984","2","19"
"31353457","0","33","1","1","1164334","871812","3","27"
"31978539","2","48","3","0","1090667","982794","4","120"
"32777338","1","78","1","21","897179","871812","3","780"
"31770937","1","31","2","0","982794","982794","1","3"
"32639485","0","51","1","2","48219","48219","1","3120"
"32526816","5","218","1","5","484338","385333","5","2433"
"30030374","0","54","1","2","26083","23478","4","25"
"31474593","0","29","1","1","125419","56886","3","21"
"30691947","0","34","1","0","108394","106909","2","180"
"31658268","0","33","0","1","25563","24018","2","1"
"31379236","0","19","0","1","831061","831061","1","76"
"30292094","1","55","1","0","438771","407384","4","340"
"30768864","2","31","1","6","366497","357739","2","301"
"30919778","1","91","3","1","212098","112172","3","13"
"30437458","1","40","0","6","116901","113858","3","223"
"31731295","0","51","1","4","117342","98653","3","3022"
"31237416","-1","51","1","0","1721148","960372","3","150"
"32017915","0","168","0","3","521883","474012","4","1"
"31887934","0","26","0","0","14981","13930","2","198"
"32195410","0","79","0","0","1014472","982794","4","244"
"30315881","0","303","1","3","1249876","982794","3","23"
"30026753","0","38","0","4","1121706","982794","3","54"
"31600750","0","336","1","8","438692","407384","5","536"
"30421182","0","217","0","5","135021","133112","5","21117"
"32364140","0","14","0","1","26521","25929","3","1"
"32839293","0","13","1","2","495141","495141","1","3"
"32051503","1","196","1","1","920704","831061","4","2287"
"32521655","0","43","1","0","156009","92505","2","642"
"32097746","1","101","2","0","515645","495141","3","211"
"31056941","0","31","0","3","452995","385333","4","8"
"31318661","2","113","1","2","133840","133112","2","296"
"30900445","0","73","2","5","664584","385333","5","18"
"30900866","1","33","4","0","347573","155915","4","6"
"31195123","0","34","0","1","1060019","960372","5","108"
"30690490","0","15","2","0","471964","407384","5","13"
"31076197","0","48","1","4","499497","495141","3","3"
"31946345","1","46","1","7","1496685","675365","3","8"
"32208065","0","24","2","4","22015","11984","2","19"
"31789849","0","61","1","1","858363","750572","4","208"
"32502322","0","12","0","2","1710944","960372","2","16"
"30139093","-1","83","4","5","1641014","960372","5","82"
"30435371","0","92","4","1","176639","147125","3","1046"
"31522436","1","32","2","2","668440","357739","3","10"
"31742570","0","55","0","7","1114189","960372","5","1109"
"31232272","1","37","0","0","8862","7014","2","105"
"31305442","1","19","2","0","83271","54191","2","20"
"32543985","0","26","2","0","1115906","982794","2","1675"
"32214179","0","30","1","0","1056853","960372","4","1"
"30125874","7","53","3","1","461983","302267","4","45"
"30342868","1","199","1","5","181502","120944","5","180"
"31324775","0","48","3","1","1476872","982794","4","60"
"31015278","3","69","1","5","1960","1960","1","3254"
"30703709","0","52","0","3","1910116","831061","4","1217"
"31570783","0","33","2","0","329798","220865","3","11076"
"32389510","0","16","1","1","7264","7264","1","1942"
"32818437","0","42","1","0","1966987","982794","4","36"
"32035791","3","43","2","6","133398","133112","2","47"
"31182972","0","19","1","0","200318","147125","2","1018"
"30896352","0","78","1","0","1168688","871812","5","8"
"31646506","0","46","3","2","871243","831061","2","17"
"30882097","1","71","0","0","136846","113858","4","6"
"31749171","0","76","1","4","1116363","960372","3","52"
"31874715","1","75","1","2","200597","198876","2","3976"
"31361360","1","49","3","0","70410","48219","2","334"
"31893971","1","59","3","6","423240","223900","4","286"
"32358979","-2","31","1","2","495141","495141","1","4"
"31060485","0","27","0","3","108114","56886","4","1"
