Id,postScore,views,answers,comments,totalTagCount,maxTagCount,numTags,ownerRep
"32168363","0","57","0","7","41510","38161","3","1"
"32726527","1","22","1","2","72179","38161","4","23"
"31782121","0","119","1","0","13219","10685","4","20"
"32673148","0","46","0","4","6578","5951","2","50"
"32261384","0","61","2","0","49445","48492","3","70"
"32080337","2","58","1","0","158","93","2","11"
"32377989","0","40","2","3","13744","13544","2","2243"
"32463522","0","73","0","16","33854","29055","3","688"
"32480834","0","9","0","0","2019","1170","4","827"
"31801056","0","23","2","0","72474","48492","2","62"
"31917661","0","17","1","12","7984","7521","3","546"
"31934973","-1","58","1","1","16070","7151","3","129"
"32510449","1","38","2","0","31434","20330","3","157"
"31846947","1","106","1","2","85","85","1","34"
"32426854","-2","51","1","2","38166","20330","3","247"
"32042670","1","31","1","3","53228","48492","2","18"
"32396924","1","40","1","2","45","45","1","11"
"32153424","0","25","0","4","40058","38161","3","4264"
"32742803","0","27","0","0","1354","876","4","6"
"32237019","0","22","2","1","813","393","3","6643"
"31875142","0","55","0","7","72921","48492","4","149"
"32015511","3","183","1","0","36464","31161","5","405"
"32412599","0","31","1","0","37516","21665","3","129"
"32524389","1","15","1","1","48492","48492","1","11"
"32559600","0","14","0","0","2112","2106","2","1"
"32784938","1","50","1","3","4956","3237","2","77"
"31850041","-3","41","1","1","24099","24099","1","1"
"31764073","0","21","1","0","62036","48492","2","317"
"32800613","1","51","1","1","8455","4228","4","189"
"32347773","1","56","2","1","33621","29055","5","4430"
"32788731","0","12","1","0","7020","4455","4","1287"
"32590552","0","10","1","0","13246","13246","1","8"
"32689859","0","78","0","0","49967","48492","3","6762"
"32094277","0","50","3","4","35159","29055","4","6906"
"32466579","0","37","0","2","35488","29055","4","1"
"32136375","0","10","0","0","399","194","3","1"
"32401753","0","19","1","0","13340","13246","2","1"
"32315785","-5","61","3","11","20155","12782","5","4"
"32579105","0","53","0","13","29479","21665","4","11"
"32029451","0","28","0","0","39699","32646","3","50"
"32498567","-1","46","2","2","70299","48492","3","69"
"32481255","0","48","0","0","6014","5951","3","825"
"31843154","3","99","0","3","17197","12782","5","3149"
"31974014","0","12","0","0","13336","12782","3","677"
"32703799","-1","29","1","0","71772","38161","4","31"
"32054552","1","79","4","8","5990","5951","3","302"
"32165406","0","22","0","0","26307","20330","4","152"
"32226923","1","32","1","2","10601","4778","3","27"
"31783993","0","52","1","4","27138","24099","5","10"
"32547618","1","21","1","1","12141","7531","3","208"
"31785965","0","32","2","2","37473","21665","4","358"
"31795875","2","36","2","0","2681","2414","4","159"
"32005501","0","141","1","0","1511","1334","3","15"
"32824563","0","34","0","10","17521","15573","2","47"
"32600997","0","34","1","2","4","4","1","3"
"32827872","1","84","1","8","3112","2416","5","23"
"32466765","1","144","0","4","49477","48492","4","199"
"32090384","0","267","1","2","1422","583","4","3"
"32816989","0","17","1","0","5999","4331","3","1"
"31777106","1","31","1","0","1773","1613","2","38"
"31951435","0","55","1","0","1601","1464","3","1006"
"32063225","0","25","0","0","33526","32646","5","6"
"32642096","0","42","0","3","7870","5951","3","1"
"32587429","1","30","1","3","35626","29055","4","2090"
"32026122","0","54","1","0","255","229","2","33"
"32306376","0","66","0","13","40685","29055","4","26"
"32790517","0","18","0","1","1587","851","3","743"
"32393080","0","39","1","4","7966","7387","3","12"
"32479984","0","30","0","4","21031","20330","2","55"
"31924963","1","38","1","0","48670","48492","4","16"
"31814209","2","230","2","0","1753","1440","5","15"
"32052594","7","99","5","4","32389","24099","3","1175"
"32680450","0","18","1","8","70157","48492","2","122"
"32697999","0","55","1","0","256","221","2","558"
"32715311","0","23","0","2","577","503","4","106"
"32625599","6","106","3","4","73866","38161","4","60"
"32110269","1","1607","1","0","26506","24099","3","112"
"32452306","-3","37","1","0","32744","32646","3","411"
"32507394","0","42","1","3","80374","48492","5","1"
"32056890","1","16","1","0","190","166","2","484"
"31844928","0","25","1","1","2744","2744","1","857"
"32026359","-1","41","1","3","44407","31161","2","1"
"32202772","1","43","1","0","28460","23982","3","82"
"31906445","0","37","0","7","120","71","2","653"
"31772528","1","29","3","0","48293","21665","5","85"
"32336689","0","45","0","0","20908","20330","4","306"
"32773021","1","128","1","0","24346","20330","5","383"
"32689426","0","15","1","2","71636","38161","4","183"
"31992064","0","40","0","3","73170","48492","4","157"
"32675271","0","33","1","8","94139","48492","3","21"
"32107647","1","93","1","0","1771","1440","3","2564"
"32539027","1","61","3","3","38161","38161","1","6"
"32028228","1","39","1","0","44407","31161","2","18"
"31977288","1","30","1","1","8453","5951","3","21"
"32654212","0","19","1","3","59","59","1","8"
"32785636","0","17","1","0","72474","48492","2","1484"
"32057843","2","114","2","0","2930","2019","3","19717"
"32195155","0","22","1","2","37814","20330","4","1"
"31967464","0","103","3","13","94139","48492","3","494"
"32837094","-2","30","1","1","1942","1921","2","1"
"32124441","0","50","5","6","72474","48492","2","94"
"32457407","0","16","0","0","176","91","2","9"
"32734249","0","35","3","2","15554","13544","3","23"
"32776330","0","34","2","6","21761","21665","4","20"
"32866191","2","133","1","5","53615","32646","5","85"
"32559734","0","32","2","2","32264","31161","2","15"
"32865438","0","54","1","6","6232","3451","3","40"
"31851612","2","284","1","3","39938","38161","5","360"
"32261000","-5","119","1","7","6653","4967","3","610"
"32456889","3","91","1","4","5666","4500","3","58"
"32240293","1","52","3","7","38161","38161","1","6"
"32588164","1","39","2","0","685","685","1","92"
"32531390","0","14","1","0","1360","1225","3","44"
"31806823","0","66","1","5","37238","21665","2","500"
"32174027","-2","23","2","2","285","285","1","6"
"32223831","0","50","0","0","34464","32646","3","310"
"32598174","0","49","1","0","31077","20330","3","7"
"31996658","0","18","0","1","32251","31161","3","23"
"32544294","0","16","4","2","15573","15573","1","252"
"31839647","0","64","2","1","70819","38161","3","18"
"32494490","0","12","0","1","147","147","1","6"
"31935393","0","24","0","0","1840","936","4","845"
"32813848","0","44","1","2","4731","4331","2","1724"
"32652254","0","33","2","2","70157","48492","2","11"
"32429664","0","49","3","2","5966","5951","2","3"
"31849757","1","64","2","0","7387","7387","1","193"
"32321950","-2","62","2","2","30329","29055","2","62"
"31898539","-2","45","1","0","13356","12782","2","52"
"31764104","-1","66","1","2","77303","38161","5","1"
"31960511","0","47","0","0","408","186","3","6"
"32851169","1","31","0","1","7566","7387","3","6"
"32775543","0","25","0","0","48518","48492","2","37"
"32766838","1","22","2","2","13246","13246","1","6"
"32293755","0","32","1","0","41163","38161","5","85"
"31836853","0","12","0","0","34625","31161","3","23"
"32570116","3","55","1","0","38438","38161","4","572"
"32866792","4","78","4","8","29055","29055","1","125"
"32529017","2","88","0","7","61","35","2","48"
"32431668","1","32","1","0","1325","730","3","97"
"31943514","3","103","2","0","33427","32646","4","307"
"32673800","2","25","1","0","45411","31161","5","39"
"32637232","3","51","3","5","125300","48492","4","30"
"32067335","3","46","0","0","73410","48492","5","624"
"32704551","2","69","1","1","39449","38161","5","645"
"32340101","1","28","1","3","51418","48492","3","1840"
"31906113","0","100","0","4","32762","32646","2","13"
"32294210","0","67","0","0","15468","12782","3","11"
"32728198","1","63","2","6","48522","48492","2","19"
"32872743","2","57","2","5","25242","24099","3","9062"
"32371436","0","10","0","0","31","31","1","1"
"32627471","0","16","0","0","38845","38161","5","25"
"31997076","0","58","1","3","13470","12782","4","6"
"32065732","0","25","0","0","109","50","3","40"
"32558815","1","19","1","1","36231","31161","4","531"
"32714979","0","35","2","1","2774","2462","2","5"
"32696127","0","72","1","0","134","134","1","422"
"32634441","0","54","1","5","22712","9232","5","1"
"32046880","0","32","1","0","31771","31161","2","63"
"32113681","1","59","2","3","35899","31161","3","2"
"32433122","0","52","1","0","2849","2658","3","97"
"31980282","0","65","3","2","39744","38161","4","7"
"31987252","1","176","1","0","29907","29055","4","23"
"32052513","0","26","0","0","103635","48492","3","1"
"31990106","0","572","1","0","32675","32646","3","39"
"32305574","0","23","1","0","12","12","1","16"
"31817065","2","88","2","0","1267","1087","2","44"
"32242348","0","28","0","1","3478","2019","4","1"
"31790244","0","53","1","4","339","243","2","39"
"32814452","0","28","1","4","12798","12782","2","13"
"31887779","0","19","1","1","14519","10685","2","31"
"32389687","0","26","2","0","64089","48492","3","339"
"32511602","0","18","0","4","52096","38161","3","4"
"32368777","-2","23","1","1","1600","1494","2","306"
"32234860","-2","28","2","0","24108","24099","2","1"
"32661429","-2","25","1","1","24099","24099","1","299"
"32840839","1","36","1","4","48972","48492","5","65"
"32605763","0","72","0","5","29200","29055","3","35"
"32844148","0","17","0","0","62121","32646","5","555"
"32582600","1","46","1","0","2528","2462","2","2442"
"32484813","1","135","2","1","3918","2070","4","74"
"31987768","0","34","3","0","39728","38161","2","48"
"31907230","0","118","1","2","17362","13246","4","1"
"32350896","0","42","0","0","229","229","1","11"
"32474903","0","8","0","0","32646","32646","1","23"
"31959573","0","116","0","6","14956","10685","4","155"
"32023835","0","57","1","20","454","284","3","3"
"32284298","1","114","0","22","43367","38161","5","15"
"32569696","-1","31","2","1","15573","15573","1","22"
"32751127","0","30","1","0","2311","2082","2","295"
"32552384","0","57","2","0","27699","20330","3","67"
"32768439","0","28","2","0","5317","3268","4","34"
"32703613","0","27","1","2","5238","4313","3","6"
"31768968","0","79","1","0","6320","3436","4","25"
"32257139","1","28","0","19","13246","13246","1","15"
"32432470","0","35","1","3","12782","12782","1","49"
"31967147","0","19","0","1","57269","48492","4","78"
"32560522","0","13","1","0","1718","1613","2","173"
"32577834","-1","42","3","3","32996","31161","2","1"
"32096799","0","30","1","0","4667","4500","4","1057"
"32128051","0","28","0","3","1521","851","5","367"
"32862917","0","28","0","6","4231","4228","2","14"
"31778142","1","64","2","0","31747","24099","4","369"
"31833230","0","58","1","8","25971","24099","4","3"
"32650234","2","37","1","3","36452","31161","4","121"
"32203760","0","36","0","0","62036","48492","2","99"
"32866226","0","25","0","2","5974","5974","1","193"
"32711751","0","70","1","6","5816","3309","5","1517"
"32622039","0","22","1","0","35696","32646","5","7670"
"32066534","0","52","1","0","77937","48492","5","468"
"31805035","1","22","0","0","9161","7531","3","45"
"32272851","0","36","1","0","92","88","2","3"
"31843389","0","80","1","0","12930","10685","3","117"
"32645840","0","90","1","0","33909","31161","4","38"
"32496981","1","33","1","5","11734","9232","4","4549"
"32460027","4","64","4","5","1069","354","5","2513"
"32254517","0","28","0","1","43098","38161","5","131"
"32386227","1","31","3","1","32213","20330","3","9"
"32352267","0","38","0","4","12892","12782","3","125"
"32456220","-1","35","2","2","31207","31161","2","8"
"32008123","1","206","2","3","18224","10685","5","1113"
"31924528","0","53","1","1","1404","1274","3","6"
"32322652","1","101","0","4","9132","7521","5","377"
"32641495","0","32","2","2","7238","7151","2","11"
"32148343","2","39","2","4","6662","5951","3","37"
"32404776","1","31","1","1","48863","48492","2","140"
"32759030","0","28","2","0","49029","48492","3","174"
"32875635","0","21","1","1","72913","38161","3","36"
"32338178","1","14","0","0","24711","24099","3","45"
"32320866","-4","53","1","5","33749","32646","2","21"
"32257640","5","71","2","1","37460","29055","4","101"
"31869626","7","82","1","0","56023","48492","2","525"
"32147307","0","68","2","4","8551","7387","4","280"
"32098336","0","32","0","5","31207","31161","2","1"
"32730271","3","111","3","0","24505","20330","4","447"
"31985295","0","44","4","1","40353","31161","4","616"
"32159103","0","42","1","1","7693","7531","3","77"
"32357597","0","26","1","3","507","507","1","239"
"32256389","0","44","1","2","19866","15573","3","28"
"31852663","0","97","0","13","14641","13544","3","185"
"32489058","1","63","2","6","13340","12782","3","6"
"32102080","0","14","0","0","21843","13544","4","37"
"32831865","2","30","1","2","1902","1613","3","26"
"32165306","0","287","4","1","33062","32646","3","1038"
"32434591","1","62","1","17","32585","31161","5","12"
"32152087","-4","27","1","2","48510","48492","2","10"
"32013739","0","18","0","0","677","450","3","33"
"31996427","0","51","1","1","29262","29055","2","112"
"32236584","1","41","2","0","12782","12782","1","124"
"32571903","0","29","0","0","26997","24099","3","18"
"32724755","1","66","3","5","11022","9232","5","25"
"32189070","-2","23","1","1","16899","15573","3","21"
"31936745","0","19","1","0","32356","31161","2","57"
"32732979","0","27","0","0","25076","24099","4","1"
"32223365","0","34","1","12","40854","38161","3","310"
"32652441","1","38","0","2","3469","3241","2","128"
"32770998","1","37","0","3","16587","15573","2","6"
"32788310","0","25","0","0","4797","4349","4","20"
"32515129","0","74","2","3","62673","32646","3","1"
"32416008","0","33","2","0","9799","7531","3","317"
"31946420","1","60","1","0","39948","38161","4","92"
"32805293","0","34","1","0","24747","24099","3","66"
"31780349","0","30","1","0","44935","31161","3","20"
"32635458","1","26","1","0","31717","20330","3","2169"
"31763037","-2","50","1","3","14515","12782","3","4377"
"32070513","0","19","1","0","38426","38161","2","109"
"32845084","0","41","0","5","49943","48492","2","15"
"32309047","0","18","0","1","32996","32646","2","57"
"32156046","5","244","1","9","54217","38161","5","55"
"32425503","0","133","1","1","62174","48492","3","1"
"32726092","1","49","0","0","4711","2658","2","720"
"32809687","1","31","1","0","72289","38161","3","665"
"32197294","2","43","1","1","1721","1015","4","61"
"32823942","-1","20","1","0","31161","31161","1","41"
"31998800","0","19","1","0","340","297","2","795"
"32581478","0","28","0","4","45086","31161","4","901"
"32615589","0","104","0","2","1577","1288","3","32"
"32105975","1","102","1","0","13697","12782","3","687"
"32008958","-4","29","1","4","4822","4822","1","1"
"32402388","1","30","2","0","72627","31161","4","40"
"32497865","1","74","1","8","102872","48492","5","305"
"31966860","0","31","0","6","5217","4778","2","185"
"31988251","0","47","1","4","2743","1620","2","11"
"32714461","1","57","4","7","22478","13246","2","86"
"32008440","0","42","3","0","13591","7521","3","44"
"31919332","0","45","1","1","63551","48492","5","32"
"32623077","-2","30","2","0","48492","48492","1","185"
"32629326","0","2","0","0","7151","7151","1","1"
"31995221","0","206","2","0","44413","38161","4","5055"
"32754501","0","22","0","1","36513","29055","3","45"
"32758414","2","37","1","0","13589","13544","2","34"
"31866133","0","33","1","2","39822","38161","3","10110"
"32670906","0","35","2","6","44407","31161","2","41"
"32744992","1","39","3","1","39671","31161","3","2"
"31946671","0","62","0","1","494","347","3","9"
"32621102","0","20","1","0","42811","38161","3","122"
"31929359","1","32","2","1","9669","7151","4","239"
"32845922","0","13","0","0","32647","32646","2","1"
"32539482","0","32","1","1","37389","21665","4","3072"
"32451456","0","19","1","1","16317","9232","4","1"
"32685364","-1","48","1","0","9814","7151","4","1064"
"32448061","0","49","0","1","24182","24099","3","1"
"31996475","0","38","1","0","5966","4346","2","22"
"32528081","0","47","0","10","2940","1324","5","88"
"32155779","0","28","1","9","35116","31161","3","32"
"32173091","0","35","0","2","1071","544","3","72"
"32103436","1","30","2","0","36","36","1","21"
"32860844","0","9","0","0","723","212","5","32"
"32587245","0","7","0","0","70919","38161","4","1"
"32569512","0","95","1","0","3323","2593","2","393"
"32116672","0","33","0","2","38161","38161","1","1"
"32614235","1","179","1","0","31179","20330","3","41"
"32328634","0","42","1","3","13829","7387","4","3"
"32580275","0","44","1","2","38228","38161","2","61"
"32716333","0","28","2","0","32931","32646","4","834"
"32178189","8","138","3","3","30460","29055","4","46"
"32335604","1","36","4","0","33237","31161","3","1558"
"32853874","0","55","3","0","8333","5951","5","348"
"32469521","0","122","2","3","3525","2896","2","5"
"32462551","0","19","1","0","2328","1696","3","558"
"32062005","0","150","1","2","7451","7387","3","32"
"32206516","0","10","0","0","5562","4331","4","16"
"32809354","-1","26","1","0","32389","29055","3","6"
"32721846","0","67","1","0","32646","32646","1","1940"
"31902701","2","30","1","2","38638","38161","2","21"
"31885389","1","36","1","0","8855","7531","3","8"
"32047415","2","109","1","3","31106","20330","3","236"
"32189722","0","18","0","0","32761","32646","2","293"
"32565167","0","66","0","3","57396","48492","3","32"
"32577650","1","54","1","0","68533","48492","5","23"
"31990123","0","84","2","4","17598","13544","5","91"
"32132516","0","12","0","0","245","206","2","251"
"32410629","0","12","1","0","28448","24099","2","91"
"32059380","5","69","4","1","28534","24099","4","436"
"32276712","0","10","0","1","477","384","2","169"
"32294024","1","39","2","0","40819","38161","2","11"
"32191611","0","21","1","0","20821","20330","4","353"
"32694255","0","16","1","0","6515","4736","4","21"
"32477659","0","31","3","5","9654","6667","3","146"
"32503650","0","34","1","1","42486","29055","5","7631"
"32716851","0","15","0","5","2160","2070","2","60"
"32338747","0","252","1","0","50190","48492","5","487"
"31985380","0","32","0","0","28809","24099","4","2352"
"32577132","1","30","1","2","49000","48492","4","1384"
"32277230","0","11","0","3","4352","4228","4","40"
"32868982","1","55","1","2","72687","48492","4","4233"
"32396640","0","31","2","2","49728","48492","4","243"
"31914583","1","31","1","0","29092","29055","2","50"
"32005317","2","37","1","5","13953","7521","4","496"
"32830628","1","25","1","1","57396","48492","3","151"
"31871918","-4","205","2","3","32646","32646","1","3"
"32513491","-1","29","1","3","103","78","2","6"
"31961779","0","8","0","0","546","546","1","1"
"32471393","0","14","0","0","440","347","3","14"
"32379574","0","20","1","2","10247","9232","2","3222"
"32773522","0","64","1","1","24695","24099","3","41"
"32337476","0","18","1","0","2743","2462","2","42"
"32829560","6","244","2","0","41254","38161","4","1908"
"32286553","2","94","1","1","32782","20330","4","31"
"32279583","1","41","3","2","56196","48492","3","924"
"32307260","-2","26","1","1","92899","48492","3","1"
"32822590","0","35","2","0","32670","32646","2","25"
"32344964","0","47","0","0","737","721","2","1"
"32249968","0","23","2","0","12","12","1","28"
"32526710","0","28","0","0","4238","4228","2","151"
"32383885","-2","15","1","1","3436","3436","1","7"
"32320682","0","26","2","0","16084","9232","3","24"
"32031036","1","98","2","4","19933","12782","2","6"
"32168348","1","52","1","0","71237","48492","5","151"
"32621188","0","85","1","10","46015","29055","4","16"
"32600481","1","18","1","2","33","33","1","52"
"32533680","0","101","0","0","5754","2278","3","22"
"32463169","0","47","1","0","9089","4346","5","24"
"31877666","0","26","0","0","222","109","3","21"
"32467082","0","21","1","0","38220","38161","2","14"
"32810107","0","31","2","1","108602","48492","4","53"
"32839384","0","17","1","0","8138","7531","2","14"
"31796061","3","43","1","4","79653","48492","2","2594"
"32096650","0","113","1","1","31821","31161","3","1"
"32727128","0","23","1","0","1900","1420","2","3"
"32339114","0","52","2","3","11387","10685","2","38"
"31898156","1","63","4","2","70157","48492","2","71"
"32662302","0","19","0","1","29838","24099","5","165"
"31860887","2","43","3","2","11143","7387","4","494"
"32523353","1","42","2","1","37238","21665","2","42"
"32345715","1","39","0","0","29088","29055","2","9"
"32568259","2","88","1","0","1009","864","2","113"
"32842711","0","41","0","4","342","168","4","302"
"32148257","0","124","1","0","31469","20330","4","1"
"31809280","2","38","1","0","48500","48492","2","356"
"32422709","0","41","0","2","32725","32646","2","467"
"32002607","0","37","0","2","55058","32646","3","6"
"31821162","0","16","0","0","34098","32646","5","1"
"31807943","0","173","1","0","16173","13544","3","20"
"32712873","0","41","1","2","662","631","2","673"
"32556377","0","43","3","3","31015","20330","2","5"
"31907130","-1","143","1","3","2103","1297","3","242"
"32621203","0","68","0","5","72474","48492","2","352"
"32665073","0","37","0","0","79880","48492","5","5"
"31908252","1","85","2","4","2896","2896","1","11"
"31999650","1","25","1","0","32132","31161","4","8"
"32278868","-1","51","3","6","6018","5951","2","11"
"32237769","2","32","1","0","25620","24099","5","1711"
"32215642","1","165","0","9","1001","788","3","3006"
"32873763","0","79","2","2","26054","21665","5","1"
"32016012","0","29","2","1","34595","31161","4","1"
"32414136","0","39","3","0","34657","32646","4","14"
"31900764","0","31","1","0","5850","4331","4","48"
"32153959","0","398","1","0","4791","4331","4","364"
"32605342","0","12","1","0","10422","9232","3","3"
"32745711","0","21","2","0","34954","31161","5","28"
"31769403","0","30","0","1","41408","32646","4","1"
"32431869","0","63","1","0","1996","873","5","208"
"32348274","2","42","1","4","31328","29055","4","359"
"32615873","0","32","1","0","27792","24099","5","481"
"32567973","0","130","1","1","36313","29055","4","16"
"32070928","0","33","0","2","1600","1014","5","201"
"32632235","-1","60","3","7","10941","4778","3","1"
"32506456","0","36","2","1","38161","38161","1","1"
"32554356","3","21","1","0","31387","31161","2","19"
"32030888","1","162","1","0","71","71","1","8"
"32044891","-4","43","2","2","39881","32646","3","1"
"32493237","0","35","1","4","44407","38161","3","3"
"32420588","1","31","0","0","32981","20330","4","6"
"32245257","0","67","1","3","29774","24099","5","16"
"32846206","4","452","1","1","953","412","3","21"
"32131881","-7","37","1","6","31594","24099","3","1"
"31886174","0","66","1","0","403","386","3","195"
"32138648","0","11","0","0","36329","32646","4","6"
"32482105","0","24","2","0","38527","38161","3","1186"
"32771147","0","19","0","0","32667","32646","3","1"
"31870562","0","62","2","4","70767","48492","3","22"
"32876485","0","72","2","1","53489","38161","5","364"
"32856030","1","21","2","0","24102","24099","2","15"
"32794347","0","18","0","2","854","847","2","70"
"32119478","1","41","1","0","35209","21665","2","573"
"32344730","0","28","1","0","21681","21665","2","532"
"32125429","0","61","2","4","38521","38161","2","5"
"31979029","6","134","2","6","24099","24099","1","48"
"32801114","0","19","1","2","1516","1516","1","1"
"32179395","0","112","2","3","12870","12782","3","78"
"31990390","0","38","1","0","43529","38161","5","3501"
"32372038","1","19","0","1","24203","24099","2","132"
"32516752","1","24","1","0","12378","7521","3","41"
"32200165","0","12","0","0","10","8","2","26"
"32200016","0","61","1","6","31683","31161","3","115"
"32108681","-1","38","1","2","32646","32646","1","11"
"32335705","1","40","1","0","80","80","1","6"
"32527598","1","53","1","1","32906","32646","3","980"
"32528634","0","90","1","0","98268","48492","5","3"
"32198330","0","54","1","0","455","450","2","8"
"32867912","0","100","1","1","33066","32646","4","24"
"31918076","0","41","3","2","40175","38161","4","1"
"31883901","0","102","2","2","26691","24099","3","7"
"32140620","1","88","5","2","59826","38161","2","69"
"31767282","0","38","0","0","31225","31161","3","24"
"32766753","0","25","1","0","62036","48492","2","404"
"32205446","2","187","1","0","39259","38161","4","76"
"32103251","0","83","0","2","78779","48492","5","918"
"32857487","0","53","0","13","12343","7521","2","292"
"32592424","5","38","2","0","17424","13544","2","169"
"32684194","0","31","0","0","3612","2372","3","1"
"32306090","0","43","1","0","286","206","2","527"
"32756843","0","34","1","1","30547","29055","3","82"
"31865132","1","54","1","3","49135","48492","5","23"
"31849941","4","36","1","1","10941","4778","3","2198"
"32107596","0","17","1","0","2884","2759","2","324"
"32178273","0","44","1","5","72474","48492","2","493"
"31802427","0","40","0","3","4316","2414","4","462"
"32737324","1","18","2","0","1882","1561","2","103"
"32097735","0","12","0","2","57","55","2","1"
"32243986","0","58","1","3","72445","38161","4","34"
"32606613","0","51","3","1","70928","48492","4","512"
"32303817","2","44","0","0","24099","24099","1","11"
"32037904","-1","22","2","0","38489","38161","2","32"
"32405062","0","26","1","5","37238","21665","2","1228"
"32743925","2","145","1","0","1846","1719","2","15"
"32825914","1","18","0","1","959","439","3","380"
"32381549","0","4","0","0","72476","48492","3","13"
"31931045","0","12","1","0","34849","20330","3","302"
"32607969","1","25","3","0","32646","32646","1","440"
"32672795","0","24","0","2","31197","31161","3","5955"
"31864447","0","38","1","2","10764","10685","2","57"
"32413620","1","65","1","0","613","596","2","11"
"32288926","-2","39","1","0","32646","32646","1","1"
"32692984","0","30","1","0","1360","837","5","1"
"32372521","-2","25","1","3","508","508","1","190"
"32301830","1","95","2","1","39070","38161","3","64"
"31981367","0","225","2","0","32179","31161","4","719"
"32239122","6","417","2","0","5297","3268","5","1107"
"31883517","0","122","2","0","239","188","4","1612"
"32141272","0","32","1","0","78135","48492","5","73"
"32722599","0","15","0","0","44919","38161","4","62"
"31944782","1","734","5","4","41295","29055","4","39"
"32177857","1","61","1","0","2460","2176","2","433"
"32146101","1","32","1","0","2720","1620","2","6"
"32478446","0","37","1","3","30968","23982","2","5"
"32060133","0","60","0","12","40826","38161","4","8"
"32227661","0","16","1","1","4391","3268","2","357"
"31872671","0","26","0","0","909","874","3","1"
"32325511","-1","140","1","7","32734","32646","4","608"
"32256855","1","55","1","3","49025","48492","3","605"
"32088328","0","57","2","0","921","921","1","531"
"32454081","0","13","0","0","32646","32646","1","373"
"32385425","0","63","1","0","11520","9232","5","74"
"32207787","2","40","1","1","7839","7387","4","53"
"32099091","0","126","2","0","73041","48492","4","2609"
"32790834","0","30","0","1","2376","2082","2","358"
"32202958","0","60","2","10","49056","48492","2","763"
"32153154","0","36","0","3","32134","31161","3","461"
"32502127","-1","212","2","1","66074","48492","5","1"
"32643916","-2","566","1","2","21428","20330","3","469"
"31969485","0","39","1","0","12790","12782","2","6"
"32072616","0","52","1","5","33492","31161","3","94"
"32577318","1","40","1","4","36297","29055","3","8"
"31896000","2","41","1","0","79519","38161","4","194"
"32545247","0","29","2","0","8239","4331","3","1551"
"32270074","0","88","0","0","8213","7531","3","2077"
"32195905","0","109","0","1","21847","12782","4","1"
"32364552","0","45","1","2","39192","29055","5","1421"
"32429378","-1","147","2","1","4331","4331","1","1"
"31993850","-1","25","2","0","3608","2744","2","17"
"32508662","0","42","2","2","2597","2462","3","197"
"32351333","0","50","1","0","17657","13544","3","8"
"32066081","2","69","3","2","10941","4778","3","15"
"31914566","1","96","1","1","34547","32646","3","23"
"32124478","0","24","2","0","8360","7090","2","121"
"31914852","1","51","1","5","8405","7387","3","24"
"32348840","0","53","2","2","27657","20330","4","16"
"31969250","0","18","1","0","631","631","1","162"
"31776607","1","57","1","0","32318","29055","3","607"
"31876398","-1","14","1","0","539","539","1","999"
"31820792","0","113","1","0","32749","32646","2","1078"
"31891506","0","38","1","1","266","132","4","671"
"32803755","0","13","1","3","49647","48492","3","3"
"32240897","2","34","2","6","24214","24099","2","83"
"32525124","2","99","3","0","39553","38161","5","559"
"32140522","0","35","1","0","46048","31161","3","274"
"32083230","0","43","1","0","39449","38161","2","64"
"32069808","1","62","2","1","108","108","1","61"
"31905492","0","19","1","0","7521","7521","1","22"
"32159855","0","23","1","0","33068","21665","3","67"
"32459093","0","29","1","0","8300","7531","4","54"
"32600982","0","32","0","0","5976","5974","2","29"
"32216629","0","32","1","3","32715","32646","2","14"
"32250589","3","67","1","1","3","3","1","204"
"32054517","7","175","2","1","38948","38161","5","1169"
"32843446","1","34","1","1","74422","48492","3","29"
"32768859","3","37","1","9","12343","7521","2","92"
"32624145","0","24","1","0","108","108","1","4"
"32834890","0","24","1","2","12170","9232","3","44"
"32686031","0","13","0","3","430","430","1","1"
"32224117","1","49","1","1","33859","20330","4","621"
"32414888","0","47","1","1","4724","4349","2","126"
"32132430","1","32","1","0","10378","9232","5","2039"
"31923408","0","21","0","5","13246","13246","1","28"
"32344346","1","67","6","2","55643","48492","2","22"
"31815648","0","96","2","7","109712","48492","4","41"
"31959993","0","234","1","0","22624","20330","4","559"
"32393231","0","39","1","5","38790","31161","3","10"
"32214004","1","23","1","4","6223","4736","3","420"
"31761296","1","57","1","4","36145","29055","2","24"
"32121501","0","74","1","5","70071","38161","5","180"
"32622459","0","12","0","2","49007","48492","4","700"
"31769388","1","19","0","0","17834","12782","5","321"
"32114013","0","31","3","2","9639","7521","4","202"
"32585874","1","77","2","0","36","36","1","5446"
"32301512","0","40","1","3","24209","24099","2","26"
"32510534","0","40","1","0","11747","9232","3","131"
"32349026","1","26","1","0","5726","2278","5","85"
"32422508","0","6","0","0","3998","3834","2","20"
"32330005","0","82","0","1","5020","4228","3","3"
"32551596","0","84","1","3","50232","48492","3","1202"
"32046130","-2","49","1","6","109712","48492","4","4"
"31955227","0","31","2","3","13544","13544","1","10"
"32681437","1","105","1","2","27862","23982","2","16"
"32043336","3","60","1","0","29497","20330","4","67"
"32177253","0","27","0","2","49122","48492","3","272"
"32691447","0","13","1","0","23982","23982","1","20"
"32317036","0","27","0","1","124","51","4","1"
"31773983","1","44","2","0","7144","5974","3","8"
"32829458","1","79","2","3","1593","869","2","245"
"31944147","-4","39","1","3","38161","38161","1","8"
"31925799","1","53","3","1","27295","20330","3","851"
